id,radius1,lambda1,lambda2,convexity,sphericity,varCurv,intCurv,b1,b2,muK,IK2,varK
906,-1.0286123121e-02,3.6424899225e-01,3.4741712312e-01,9.9957042666e-01,1.0000000000e+00,2.7735000474e-03,1.1254674008e+01,3.7500000000e-01,3.1840000000e-01,2.0734465101e+00,6.5413865199e-02,1.9731916435e-01
907,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
909,2.0234445623e-01,3.5919745985e-01,3.3882573189e-01,9.9946226660e-01,1.0000000000e+00,1.3322586193e-03,1.1806233994e+01,3.6550000000e-01,3.2480000000e-01,2.1467541631e+00,5.8537912957e-02,8.7187537737e-02
910,8.0318585177e-02,3.7013558347e-01,3.2356802872e-01,9.9977383879e-01,1.0000000000e+00,2.4902646118e-03,1.1571498154e+01,3.5820000000e-01,3.4450000000e-01,2.0111877302e+00,5.5114163137e-02,2.6566839754e-02
911,5.6570978273e-02,3.6093227871e-01,3.2825320382e-01,9.9951223056e-01,1.0000000000e+00,2.1952917900e-03,1.2358585714e+01,3.5650000000e-01,3.4250000000e-01,2.0872645645e+00,6.2504873290e-02,2.0951575897e-01
912,-2.7164770872e-02,3.5365383239e-01,3.2919487746e-01,9.9880922338e-01,1.0000000000e+00,1.2228949454e-03,1.1221376737e+01,3.5590000000e-01,3.3120000000e-01,2.6618325619e+00,9.2370613465e-02,5.0778891438e-01
913,2.5213701877e-01,3.4195695736e-01,3.3743869339e-01,9.9983546421e-01,1.0000000000e+00,1.2215205350e-03,1.2188587528e+01,3.4260000000e-01,3.3250000000e-01,1.8921215060e+00,3.8383538585e-02,0.0000000000e+00
914,-3.8383138911e-02,3.5801310115e-01,3.2924956337e-01,9.9917384305e-01,1.0000000000e+00,7.0863423031e-04,1.2067234814e+01,3.5480000000e-01,3.3730000000e-01,2.0863717001e+00,5.1342353548e-02,5.1563820795e-02
915,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
916,2.3172137688e-01,3.4538476424e-01,3.3977832248e-01,9.9993787407e-01,1.0000000000e+00,1.6097774471e-03,1.2944784997e+01,3.4730000000e-01,3.3080000000e-01,1.9146956518e+00,3.7071792077e-02,0.0000000000e+00
917,2.9164208857e-01,3.5780005132e-01,3.3678154168e-01,9.9916466549e-01,1.0000000000e+00,1.6311908216e-02,1.0056189712e+01,3.5250000000e-01,3.3660000000e-01,2.2085541133e+00,5.4935322027e-02,1.1085617679e-01
918,2.7854649172e-01,3.4331010399e-01,3.3797817163e-01,9.9981480376e-01,1.0000000000e+00,4.6212270350e-04,1.3073838250e+01,3.5120000000e-01,3.2550000000e-01,1.8744131100e+00,2.9247569694e-02,0.0000000000e+00
919,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
921,5.5594172618e-02,4.4159340158e-01,4.2659327269e-01,8.2208732788e-01,7.9228508886e-01,3.3067676714e-02,2.0781533659e+01,4.8930000000e-01,2.7190000000e-01,3.5139528052e+00,2.6149828492e-01,4.4849655839e-01
922,3.0148752115e-01,3.6037598699e-01,3.3563460122e-01,9.9944912695e-01,1.0000000000e+00,1.8883490190e-02,1.1105178407e+01,3.6250000000e-01,3.3290000000e-01,2.0914793457e+00,5.4545575582e-02,1.0952783480e-01
923,2.6595385262e-01,3.4893922040e-01,3.3783521467e-01,9.9990912165e-01,1.0000000000e+00,1.0766443235e-03,1.3052659282e+01,3.5100000000e-01,3.3110000000e-01,1.9822810926e+00,3.5986526095e-02,0.0000000000e+00
924,1.0769473124e-01,3.5174875660e-01,3.3538688939e-01,9.9927951098e-01,1.0000000000e+00,4.4055346366e-03,1.1254440964e+01,3.5740000000e-01,3.3030000000e-01,2.1841837703e+00,6.1349030831e-02,2.5793986234e-01
926,2.5735044912e-01,3.4765160451e-01,3.2865158995e-01,9.9992717687e-01,1.0000000000e+00,1.1395007793e-03,1.3168272168e+01,3.4200000000e-01,3.3620000000e-01,2.0008265512e+00,4.1439906265e-02,3.6227508755e-04
927,1.3501254951e-01,3.4948703112e-01,3.3880515449e-01,9.9936970410e-01,1.0000000000e+00,8.9839544834e-04,1.2925145235e+01,3.5380000000e-01,3.2710000000e-01,2.0196362072e+00,4.2186285361e-02,1.0264460814e-02
928,1.3787005070e-01,3.5678017941e-01,3.3894886092e-01,9.9898640794e-01,1.0000000000e+00,2.4872516151e-03,1.0990042056e+01,3.6890000000e-01,3.2800000000e-01,2.2405770089e+00,6.4047072020e-02,1.4829126917e-01
929,1.6632235700e-01,3.4298364372e-01,3.3924736399e-01,9.9987858575e-01,1.0000000000e+00,1.5956124023e-03,1.2708627526e+01,3.5110000000e-01,3.2480000000e-01,2.0938530013e+00,4.1798535216e-02,3.8159642555e-02
930,-4.3409530585e-01,4.3690409141e-01,3.6671523342e-01,9.9618617259e-01,8.7785950989e-01,1.1166630591e-02,5.0076986434e+00,4.7750000000e-01,3.1230000000e-01,2.8506827742e+00,2.2051855426e-01,4.0224610554e-01
931,9.5287892123e-02,3.5215723150e-01,3.3835362366e-01,9.9977372485e-01,1.0000000000e+00,1.5548055270e-03,1.2420569333e+01,3.5350000000e-01,3.2960000000e-01,2.0064730920e+00,3.7928147686e-02,3.9850259630e-03
932,8.2130877006e-02,3.5592868022e-01,3.2710095065e-01,9.9938869409e-01,1.0000000000e+00,2.9509783597e-03,1.1687161056e+01,3.5360000000e-01,3.3530000000e-01,2.0571384135e+00,4.4064101771e-02,2.4393189228e-02
933,2.4476464646e-01,3.3891244000e-01,3.3203745778e-01,9.9959286737e-01,1.0000000000e+00,7.1402443695e-04,1.3228507975e+01,3.3930000000e-01,3.3440000000e-01,1.8908785083e+00,2.4258070693e-02,0.0000000000e+00
934,1.1532393809e-01,3.5222737744e-01,3.4265868510e-01,9.9975029365e-01,1.0000000000e+00,1.9128405071e-03,1.2644326556e+01,3.5920000000e-01,3.2370000000e-01,2.1263815453e+00,6.7550088959e-02,1.4949885280e-01
935,-4.1211043465e-01,4.2488148993e-01,3.0115244014e-01,9.9704577663e-01,9.1848808132e-01,9.6954037507e-03,5.2597872483e+00,3.9780000000e-01,3.8500000000e-01,2.7396091748e+00,1.5085456094e-01,7.1730467335e-01
936,-1.1959584312e-01,3.9115170673e-01,3.4140947810e-01,9.9870179829e-01,9.7967261439e-01,2.1888560136e-03,9.3588446689e+00,3.9950000000e-01,3.2940000000e-01,2.5166553666e+00,1.0366492652e-01,6.0282574568e-01
937,-1.5945949445e-01,3.6441874670e-01,3.2818941331e-01,9.9863093739e-01,1.0000000000e+00,4.7319927747e-03,1.1177971437e+01,3.6240000000e-01,3.3720000000e-01,2.3954174610e+00,8.2455657711e-02,2.0275329067e-01
938,2.7219734871e-01,3.4347364149e-01,3.3630417261e-01,9.9999015907e-01,1.0000000000e+00,5.3194076707e-04,1.3505860402e+01,3.4640000000e-01,3.3140000000e-01,1.8729791204e+00,2.3649310846e-02,0.0000000000e+00
939,2.8102139715e-01,3.4479579551e-01,3.3716144320e-01,9.9983070505e-01,1.0000000000e+00,2.0613091611e-03,1.2258178259e+01,3.4680000000e-01,3.3340000000e-01,1.9264678695e+00,3.0866525100e-02,0.0000000000e+00
942,2.9733898063e-01,3.7407938744e-01,3.2338413167e-01,9.9817564685e-01,1.0000000000e+00,1.0858941441e-02,1.0966239789e+01,3.6240000000e-01,3.4450000000e-01,2.1870241200e+00,6.0791121246e-02,1.3476633257e-01
943,-2.8067080397e-01,4.0154766361e-01,3.4033278385e-01,9.9852740646e-01,9.6027706692e-01,6.7240803733e-03,7.5992673796e+00,4.0590000000e-01,3.3680000000e-01,2.6902716073e+00,1.5378175632e-01,4.6781789639e-01
944,1.8826655707e-01,3.4745691641e-01,3.3450055028e-01,9.9923612983e-01,1.0000000000e+00,2.5580496045e-03,1.1380488449e+01,3.5920000000e-01,3.2600000000e-01,2.1504525855e+00,5.5352976997e-02,1.3754377491e-01
945,2.2297546081e-01,3.4663202859e-01,3.3047948826e-01,9.9980132871e-01,1.0000000000e+00,4.5385719289e-04,1.2640954947e+01,3.4880000000e-01,3.2920000000e-01,1.9238859623e+00,2.6228256133e-02,0.0000000000e+00
946,1.8119885167e-01,3.3977969124e-01,3.3149214554e-01,9.9967330333e-01,1.0000000000e+00,1.3230187199e-03,1.2765822359e+01,3.4080000000e-01,3.3460000000e-01,1.9068821080e+00,2.4938585262e-02,0.0000000000e+00
947,-4.9949354063e-02,3.6444577233e-01,3.2876964446e-01,9.9882570099e-01,1.0000000000e+00,1.7205140815e-03,1.0556202808e+01,3.6130000000e-01,3.3990000000e-01,2.2932970249e+00,8.5658541881e-02,3.0141287284e-01
948,-3.3545191553e-01,4.0561897167e-01,3.2792025223e-01,9.9672691788e-01,9.5620823940e-01,2.2022772575e-03,7.7579718407e+00,4.1920000000e-01,3.3330000000e-01,2.5663354557e+00,1.0523878060e-01,6.1526385702e-01
949,-1.2612605291e-01,3.7965564888e-01,3.2918725062e-01,9.9858464446e-01,9.9746543435e-01,1.4680644339e-02,1.0593762191e+01,3.7460000000e-01,3.4250000000e-01,2.3847188058e+00,1.0976514617e-01,4.8496558387e-01
950,1.9938927316e-01,3.4983695509e-01,3.3042201113e-01,9.9984076323e-01,1.0000000000e+00,2.5871701167e-03,1.2153742110e+01,3.4320000000e-01,3.3880000000e-01,1.9581441111e+00,3.0282687739e-02,0.0000000000e+00
951,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
952,-3.3368742145e-01,4.1027935405e-01,2.9782017390e-01,9.9724428916e-01,9.4624071215e-01,2.9969817722e-03,7.1449591833e+00,3.7960000000e-01,3.7490000000e-01,2.7199310888e+00,1.2986760158e-01,5.3206134525e-01
953,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
954,2.3229472649e-01,3.5560691523e-01,3.3097548311e-01,9.9953193272e-01,1.0000000000e+00,2.5519569969e-03,1.2474830363e+01,3.4740000000e-01,3.4280000000e-01,1.9636077817e+00,4.4547322971e-02,0.0000000000e+00
955,1.8034768137e-01,3.4644464793e-01,3.3641692691e-01,9.9988327486e-01,1.0000000000e+00,6.4011195175e-04,1.2965638669e+01,3.4910000000e-01,3.2800000000e-01,1.8877607788e+00,2.3717449674e-02,0.0000000000e+00
956,6.7845742569e-02,3.5938564272e-01,3.2902380380e-01,9.9966241537e-01,1.0000000000e+00,6.9780386923e-03,1.0933120507e+01,3.4950000000e-01,3.4180000000e-01,2.2871770007e+00,8.8389592950e-02,4.8242965825e-01
957,2.7749805122e-02,3.6269744189e-01,3.3017519166e-01,9.9884959370e-01,1.0000000000e+00,7.0838420572e-03,1.0327285323e+01,3.6090000000e-01,3.4150000000e-01,2.3644475147e+00,8.1560502467e-02,6.0355029586e-01
958,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
959,-1.6334408407e-01,3.6910192452e-01,3.2956370099e-01,9.9925644976e-01,1.0000000000e+00,1.8938597464e-03,1.1502990880e+01,3.6950000000e-01,3.3800000000e-01,2.1724343808e+00,6.1631015975e-02,1.2558869702e-01
963,5.8530030122e-02,3.5236360303e-01,3.4276635885e-01,9.9947424446e-01,1.0000000000e+00,5.3852493405e-03,1.2189007662e+01,3.6420000000e-01,3.2540000000e-01,2.0711805991e+00,3.7617214355e-02,5.4945054945e-02
964,3.0872543719e-01,3.4295828178e-01,3.3241372355e-01,9.9991625192e-01,1.0000000000e+00,2.2368964577e-03,1.3635786990e+01,3.4130000000e-01,3.3400000000e-01,2.0276645231e+00,3.4173784819e-02,1.0143702451e-02
965,-9.2215881297e-03,3.6090703800e-01,3.3476338665e-01,9.9858524995e-01,1.0000000000e+00,3.6654609660e-03,1.0376463103e+01,3.6040000000e-01,3.3610000000e-01,2.6809734643e+00,1.3564188043e-01,7.0414201183e-01
966,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
967,2.3722843444e-01,3.6189785072e-01,3.3365477713e-01,9.9992993790e-01,1.0000000000e+00,2.4756466963e-03,1.2084635168e+01,3.6480000000e-01,3.2770000000e-01,1.9876906236e+00,4.8436048078e-02,0.0000000000e+00
968,2.4572613782e-01,3.5187630806e-01,3.4116845401e-01,9.9983202551e-01,1.0000000000e+00,1.5440719174e-03,1.2641423204e+01,3.6190000000e-01,3.2430000000e-01,1.9973918230e+00,4.4582279601e-02,0.0000000000e+00
969,9.1152878970e-02,4.4155106237e-01,4.1065775589e-01,8.2850603146e-01,7.7396212825e-01,6.9640715157e-02,1.9230840488e+01,4.7630000000e-01,2.9130000000e-01,4.4364361350e+00,3.3308122766e-01,5.1660427485e-01
970,2.2082372126e-01,3.4857106577e-01,3.4186837641e-01,9.9986333835e-01,1.0000000000e+00,1.1019540100e-03,1.2602364750e+01,3.5720000000e-01,3.2260000000e-01,2.3335957677e+00,8.0146939180e-02,1.7280521676e-01
971,3.1391024074e-01,3.4647899849e-01,3.2803500385e-01,9.9985508853e-01,1.0000000000e+00,7.1123996916e-04,1.3643550510e+01,3.4070000000e-01,3.3960000000e-01,1.8847558633e+00,2.2277140742e-02,0.0000000000e+00
972,1.5436815281e-01,3.6878112919e-01,3.2487582447e-01,9.9914855327e-01,1.0000000000e+00,3.8693382734e-02,1.0894516544e+01,3.6050000000e-01,3.4790000000e-01,2.4724835120e+00,9.8646511505e-02,4.2869218693e-01
973,2.6745630198e-01,3.4540602814e-01,3.2963527506e-01,9.9973904772e-01,1.0000000000e+00,1.6678874629e-03,1.1969362595e+01,3.4020000000e-01,3.3590000000e-01,2.1808604880e+00,5.4098518467e-02,5.3616712957e-02
974,5.8677939377e-02,4.5558261281e-01,2.8254420359e-01,9.9426813050e-01,7.3196686293e-01,1.2818434305e-01,2.6676937794e+00,4.3840000000e-01,4.0000000000e-01,4.6116535562e+00,3.3987329299e-01,6.4726482309e-01
975,-7.2241986448e-01,4.6081956777e-01,3.7872998321e-01,9.8119213670e-01,7.5240635872e-01,2.8368938331e-02,2.8704790850e+00,5.3110000000e-01,3.1350000000e-01,3.1666923729e+00,2.5113416112e-01,3.9874411303e-01
977,-2.3782790382e-02,3.6412696361e-01,3.2313925512e-01,9.9831082667e-01,1.0000000000e+00,2.8730869142e-03,1.0289073039e+01,3.5990000000e-01,3.3610000000e-01,2.6040220022e+00,9.4342325050e-02,8.3758000242e-01
978,-9.1738354405e-03,3.8989047627e-01,3.2610502434e-01,9.9742103299e-01,9.7479012586e-01,4.9553424685e-02,8.6918266856e+00,3.9240000000e-01,3.4000000000e-01,2.5290620247e+00,1.2910715114e-01,3.9886487139e-01
979,2.5495122984e-01,3.4493604413e-01,3.3365699620e-01,9.9978959800e-01,1.0000000000e+00,5.9194383757e-04,1.3123850856e+01,3.4740000000e-01,3.2980000000e-01,1.8547402375e+00,1.7440430557e-02,0.0000000000e+00
980,-4.6241273865e-02,3.5408420552e-01,3.4084919125e-01,9.9978967586e-01,1.0000000000e+00,6.6592994974e-03,1.0747887567e+01,3.7020000000e-01,3.2340000000e-01,2.2677878201e+00,6.6774834026e-02,2.4477720082e-01
981,-9.8435641874e-03,3.6501683460e-01,3.4633828436e-01,9.9851095773e-01,1.0000000000e+00,7.7380353690e-03,1.0834980102e+01,3.7510000000e-01,3.2050000000e-01,2.3613480163e+00,9.7631331760e-02,5.9884071972e-01
982,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
983,-8.5498877447e-02,3.8167991296e-01,3.1944298887e-01,9.9944519747e-01,9.9809821772e-01,5.7322398547e-03,1.0855552783e+01,3.7560000000e-01,3.4800000000e-01,2.4859696739e+00,1.3460891630e-01,5.7227387997e-01
984,-8.5536404221e-03,3.6194064322e-01,3.4474132456e-01,9.9983915382e-01,1.0000000000e+00,2.8166261077e-03,1.1344173741e+01,3.6900000000e-01,3.2270000000e-01,2.0316408031e+00,5.8483391198e-02,1.0662963410e-01
985,2.8303429443e-01,3.4854951903e-01,3.3807303390e-01,9.9982032680e-01,1.0000000000e+00,8.6382147054e-04,1.2681466348e+01,3.5610000000e-01,3.2920000000e-01,2.0693716601e+00,4.4896105906e-02,2.4272430866e-02
986,3.6468263637e-02,3.5397980402e-01,3.2523930245e-01,9.9900284459e-01,1.0000000000e+00,2.6197392292e-03,1.0895101823e+01,3.5420000000e-01,3.3400000000e-01,2.2112731330e+00,6.0089177397e-02,2.1664050235e-01
987,1.4130987359e-01,3.5245310658e-01,3.3371372330e-01,9.9959200051e-01,1.0000000000e+00,1.4238689309e-03,1.1473223458e+01,3.5580000000e-01,3.3910000000e-01,2.2155597188e+00,6.6262140158e-02,2.1531216037e-01
988,2.8822577608e-01,3.5464207486e-01,3.3266221842e-01,9.9918845287e-01,1.0000000000e+00,2.5291907635e-03,1.2832208308e+01,3.5790000000e-01,3.3000000000e-01,1.9832286868e+00,3.8063774130e-02,0.0000000000e+00
989,-2.2565102536e-01,3.9235782700e-01,3.3251485852e-01,9.9898618567e-01,9.8144331463e-01,1.8289019102e-02,9.5839273561e+00,3.9710000000e-01,3.3910000000e-01,2.4373098986e+00,1.2241031261e-01,5.4920903273e-01
990,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
991,-7.9538586845e-02,3.8745656787e-01,3.7482918639e-01,9.9716967130e-01,9.7020350739e-01,7.3693341744e-03,9.1177241481e+00,4.3150000000e-01,2.9720000000e-01,2.5618154375e+00,1.1732529958e-01,6.2661514310e-01
992,2.9621736124e-01,3.6703242527e-01,3.1803096279e-01,9.9974714762e-01,1.0000000000e+00,3.0599322128e-03,1.2978293967e+01,3.5520000000e-01,3.4680000000e-01,1.9316426933e+00,4.2267044447e-02,0.0000000000e+00
993,2.5733398937e-01,3.7304945180e-01,3.6482871571e-01,9.9270830441e-01,9.7271125784e-01,1.6983877156e-02,9.5208470227e+00,4.0190000000e-01,3.0370000000e-01,2.4961185588e+00,9.1087499395e-02,5.7939862335e-01
994,-4.6670271052e-02,3.5921389206e-01,3.2946451114e-01,9.9895252567e-01,1.0000000000e+00,3.0569137253e-04,1.1481153334e+01,3.5590000000e-01,3.3510000000e-01,2.1941881442e+00,6.5114966173e-02,1.9091897114e-01
995,-3.8748903120e-03,3.6202179782e-01,3.4451004092e-01,9.9910654256e-01,1.0000000000e+00,3.0207195780e-03,1.0828344160e+01,3.6960000000e-01,3.2130000000e-01,2.3618091006e+00,8.4247215976e-02,4.7868614902e-01
996,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
997,2.1199771205e-01,4.0036429419e-01,3.8928850543e-01,8.6704481694e-01,8.1332663256e-01,1.0021779434e+00,2.3147922213e+01,4.4160000000e-01,2.8870000000e-01,6.3663617192e+00,3.5733058889e-01,8.4398019563e-01
998,-3.2678066444e-01,4.7128858220e-01,4.5153443699e-01,4.2396950973e-01,5.4911039700e-01,3.8231567630e-01,3.3660811469e+00,5.5640000000e-01,2.6930000000e-01,3.2591992976e+00,1.1150226300e-01,9.9287525661e-01
999,-2.8324375580e-01,4.0554150392e-01,3.2539620623e-01,9.9691246632e-01,9.5468278399e-01,5.2716396819e-03,6.9007043209e+00,4.0150000000e-01,3.4790000000e-01,2.7684153396e+00,1.0573172881e-01,6.7177877068e-01
1000,-7.5201564384e-02,3.5472140358e-01,3.2542483153e-01,9.9977762769e-01,1.0000000000e+00,4.1022830592e-04,1.2244315732e+01,3.4710000000e-01,3.4460000000e-01,2.0496781781e+00,4.6819383394e-02,4.3352252143e-02
1001,2.9056282185e-01,3.6767025786e-01,3.3470352067e-01,9.9924062521e-01,1.0000000000e+00,5.6091206172e-03,1.1891225328e+01,3.7520000000e-01,3.3620000000e-01,1.9802868401e+00,4.3633200137e-02,0.0000000000e+00
1002,5.8519924348e-02,3.6279533903e-01,3.2396000709e-01,9.9870270026e-01,1.0000000000e+00,5.0706541169e-03,1.1541303657e+01,3.5380000000e-01,3.4390000000e-01,2.3424444330e+00,7.5913336278e-02,4.1782393431e-01
1003,2.6968701301e-01,3.5827772303e-01,3.2762285244e-01,9.9978304116e-01,1.0000000000e+00,2.3726077260e-03,1.2538200533e+01,3.4880000000e-01,3.4300000000e-01,2.0394069139e+00,4.5082344018e-02,2.6687598116e-02
1004,-4.1467002537e-02,4.4517298430e-01,4.1412967567e-01,9.2685443067e-01,8.2084824840e-01,7.8600648987e-02,4.6176485195e+00,5.1770000000e-01,2.7570000000e-01,2.8711553457e+00,1.0196886611e-01,8.7912087912e-01
1005,-7.7660632400e-02,3.7458274201e-01,3.3292161135e-01,9.9868928078e-01,9.9571743321e-01,4.6186394841e-03,9.8583236722e+00,3.6730000000e-01,3.4410000000e-01,2.4316479910e+00,8.3175817092e-02,7.7502717063e-01
1006,2.3253649221e-01,3.4772644847e-01,3.3289356804e-01,9.9974830933e-01,1.0000000000e+00,9.6002529447e-04,1.2489117796e+01,3.4630000000e-01,3.3830000000e-01,1.9689792376e+00,2.5902128477e-02,0.0000000000e+00
1007,6.7730073723e-02,3.5412897361e-01,3.3486291400e-01,9.9920420766e-01,1.0000000000e+00,1.0710871319e-02,1.0906854901e+01,3.4980000000e-01,3.3390000000e-01,2.1713839345e+00,6.0864849752e-02,3.4947470112e-01
1008,-2.0180947934e-01,4.7972367201e-01,4.7166166771e-01,6.9267256058e-01,5.9161645086e-01,2.0837562910e-01,2.7269705326e+01,6.3440000000e-01,1.9690000000e-01,3.5809194261e+00,2.2345048890e-01,6.8506219056e-01
1009,1.6794331073e-01,3.8687580020e-01,3.8571124399e-01,8.7001161519e-01,8.7390147065e-01,3.1167916100e-01,1.4607101700e+01,4.4560000000e-01,2.8160000000e-01,2.8352245257e+00,1.3174838214e-01,8.1053012921e-01
1010,5.6237478530e-02,3.5677418734e-01,3.4814108920e-01,9.9963191831e-01,1.0000000000e+00,1.6002240953e-03,1.1966803246e+01,3.6760000000e-01,3.2400000000e-01,2.0108547819e+00,4.5159927051e-02,6.0379181258e-03
1011,-2.1403561906e-01,3.7611984749e-01,3.4042497931e-01,9.9804323779e-01,9.9336622556e-01,6.7128964918e-03,1.0274022366e+01,3.8130000000e-01,3.3820000000e-01,2.5470259893e+00,9.5849743385e-02,7.5872479169e-01
1012,-4.3311024365e-01,4.3156895757e-01,3.8013755279e-01,9.9532816374e-01,8.8859753885e-01,8.0554868612e-03,5.8773721349e+00,4.8310000000e-01,2.9560000000e-01,2.7324287244e+00,2.0140132424e-01,3.6155053737e-01
1013,1.5349729062e-01,3.4783208853e-01,3.3895620837e-01,9.9986099944e-01,1.0000000000e+00,1.5862208257e-03,1.3156555383e+01,3.5440000000e-01,3.2800000000e-01,2.1150925545e+00,4.6248909443e-02,4.2627701968e-02
1014,2.1077259338e-01,3.3948978361e-01,3.3124925750e-01,9.9976049106e-01,1.0000000000e+00,8.3500295118e-04,1.2544241957e+01,3.3690000000e-01,3.3510000000e-01,2.2905793063e+00,6.1376649409e-02,9.0568771887e-02
1015,2.4336819495e-01,3.3696161049e-01,3.3217964152e-01,9.9969777643e-01,1.0000000000e+00,3.1873694141e-04,1.2542672488e+01,3.4000000000e-01,3.3020000000e-01,1.8830545720e+00,2.5260081525e-02,0.0000000000e+00
1016,-2.9948381333e-01,4.4623676306e-01,3.8718838370e-01,9.6781462872e-01,8.2340723201e-01,3.2693302539e-02,4.5156306091e+00,4.9610000000e-01,3.1800000000e-01,3.7571194969e+00,1.9955664974e-01,8.2888540031e-01
